country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type,title
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Mini-grid installation sites in Amhara region face security constraints due to ongoing Fano insurgency and government counterinsurgency operations. The widespread armed conflict, territorial control by multiple Fano factions, and continued military operations directly create unsafe conditions for infrastructure project implementation, necessitating site replacements.",0.75,P171742,8a7cef4f,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Mini-grid sites in Oromia region are vulnerable to persistent violence from OLA factions and intercommunal clashes despite peace agreements. Continued attacks on civilians and territorial instability in rural areas directly threaten infrastructure project sites and implementation teams, requiring security-driven site replacements.",0.72,P171742,8a7cef4f,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Large-scale displacement across conflict-affected regions creates unstable operating environments for mini-grid implementation. Displaced populations, informal camps, and humanitarian crises in project areas reduce security predictability and increase risks to project personnel and infrastructure, contributing to site replacement decisions.",0.65,P171742,8a7cef4f,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The corridor development project overlap creating implementation delays may reflect broader governance fragility and institutional coordination challenges. The systematic crackdown on civil society and independent oversight mechanisms could undermine transparent project coordination between government agencies (AA administration and project implementation units), reducing accountability and increasing risks of uncoordinated infrastructure interventions.",0.35,P171742,601b1f33,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's ongoing armed conflict and government counterinsurgency operations create operational constraints for large-scale procurement and facility electrification projects. With over 4,000 schools closed and 4 million children out of school due to fighting, the security environment directly impacts the ability to implement, monitor, and maintain 1,337 public facilities across affected areas. Bidder qualification and project timelines are vulnerable to access restrictions and displacement of populations in rural areas where Fano maintains territorial control.",0.75,P171742,956415a2,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Violence and displacement in Oromia directly threaten the implementation of large-scale public facilities electrification across the region. With 3.2 million children out of school and over 288,000 people displaced since July 2025, the security and humanitarian crisis constrains access to facilities, complicates bidder operations, and undermines project timelines. The continued intercommunal violence between Oromo and Somali communities creates unpredictable operational risks for procurement and installation activities.",0.75,P171742,956415a2,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The displacement of 4.7 million people and deteriorating humanitarian conditions directly impact the feasibility of implementing electrification across 1,337 public facilities. Displaced populations and IDPs in camps reduce the operational capacity and stability needed for large-scale procurement execution. The shrinking humanitarian funding environment and reduced international support create broader institutional fragility that affects government capacity to support project implementation and facility maintenance.",0.7,P171742,956415a2,Aide Memoire,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"The fragile peace in northern regions (Tigray) and ongoing displacement dynamics create sovereign risks for procurement and implementation of public facilities electrification. Continued sexual violence, forced displacement, and tensions between rival political factions undermine the stability required for large-scale project execution. The pending Western Tigray referendum and territorial disputes add political uncertainty that affects project planning and bidder confidence in northern facility locations.",0.65,P171742,956415a2,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The June 2026 elections amid insecurity and political exclusion create sovereign and institutional risks for large-scale procurement timelines. Election-related instability, potential government crackdowns, and accusations of illegitimacy could disrupt procurement processes, affect bidder participation, and undermine government capacity to execute and monitor facility electrification across regions. The severe cost-of-living crisis may also affect labor availability and project costs.",0.65,P171742,956415a2,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The land allocation compliance risk directly intersects with displacement dynamics. With 4.7 million internally displaced persons and hundreds of thousands in camps, mini-grid site selection and land allocation processes are occurring in contexts where land tenure is contested, displaced populations may have claims to land, and local authority capacity to conduct legitimate allocation is compromised. E&S consultations must account for displacement-affected communities' land rights and access to energy infrastructure.",0.72,P171742,af8657b0,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"If mini-grid sites are located in Amhara region (a primary conflict zone), land allocation processes may be undermined by active armed conflict, weak local authority control, and competing claims by armed factions. Government-led land allocation in conflict-affected areas lacks legitimacy and may exclude affected communities from consultation, creating E&S compliance gaps and project implementation delays.",0.65,P171742,af8657b0,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Similar to Amhara, if sites are in Oromia, ongoing intercommunal violence and displacement (288,000+ displaced since July 2025) create fragmented local authority structures and contested land claims. E&S consultations face challenges in reaching affected communities and ensuring legitimate land allocation processes in areas with active conflict and weak state presence.",0.65,P171742,af8657b0,Aide Memoire,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"If sites are in Tigray, the political crisis and shrinking federal authority create institutional fragility in local governance structures responsible for land allocation. Tensions between TPLF and Tigray Defense Forces undermine the legitimacy and capacity of local authorities to conduct E&S-compliant consultation processes, directly impacting project implementation.",0.6,P171742,af8657b0,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The project's delayed woreda selection directly impacts implementation in the 10 conflict-affected woredas, many of which are likely in Amhara where Fano insurgency operations continue. Ongoing armed conflict, school closures (4,000+ schools), and displacement in this region create operational constraints that necessitate careful woreda selection and coordination with local authorities—delays in this selection process directly impede project activities in these high-risk areas.",0.85,P172284,0f862a41,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"The project's conflict-affected woreda selection likely includes areas in Oromia where violence persists despite peace agreements. The 3.2 million out-of-school children and 288,000+ displaced persons since July 2025 indicate severe institutional disruption. Delayed woreda selection prevents the project from conducting needs assessments and implementing activities in these displacement-affected areas, directly limiting response capacity.",0.8,P172284,0f862a41,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The project's selection of 10 conflict-affected and 3 refugee-hosting woredas is directly relevant to the 3.3-4.7 million internally displaced persons. Delayed woreda selection blocks implementation of activities targeting IDPs in formal and informal camps. The shrinking humanitarian funding environment compounds this delay, as expedited project implementation is critical to fill gaps in assistance for displaced populations.",0.88,P172284,0f862a41,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"The project's selection of 3 refugee-hosting woredas is directly impacted by ongoing refugee inflows (50,000+ new arrivals in 2025, over 1 million total refugees hosted). Delayed woreda selection prevents needs assessments and implementation in these refugee-hosting areas, limiting the project's ability to respond to protection and assistance gaps amid funding shortfalls.",0.82,P172284,0f862a41,Aide Memoire,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The project's delayed woreda selection occurs within a severe humanitarian funding crisis where WFP suspended treatment for 650,000 malnourished people and 3.6 million face food assistance loss. Expedited woreda selection and project implementation are critical to mobilize resources and fill humanitarian gaps. The delay directly undermines the project's ability to respond to the 21 million people in need.",0.83,P172284,0f862a41,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The unfinalized E&S risk management instruments directly impede project implementation in Amhara, where active armed conflict between government forces and Fano militias creates complex security dynamics. The absence of a Security Risk Assessment and Security Management Plan prevents the project from safely operating in an environment where over 4 million children are out of school and 4,000+ schools remain closed, making it impossible to assess and mitigate risks to beneficiaries and staff in active conflict zones.",0.85,P172284,4e105915,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"The incomplete E&S frameworks prevent project operations in Oromia, where ongoing intercommunal violence and attacks on civilians persist despite peace agreements. The lack of finalized Security Management Plans and Underserved Communities Planning Framework is particularly critical given that 3.2 million children are out of school and 288,000+ people have been displaced since July 2025, requiring tailored risk mitigation approaches that cannot be implemented without these instruments.",0.82,P172284,4e105915,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The unfinalized Underserved Communities Planning Framework directly prevents the project from effectively serving 3.3-4.7 million internally displaced persons. Without this instrument, the project cannot develop context-specific approaches for IDPs in formal and informal camps facing dire living conditions, nor can it address the specific vulnerabilities of displaced populations that require specialized E&S safeguards.",0.88,P172284,4e105915,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"The incomplete Security Risk Assessment and Security Management Plan prevent the project from operating safely in refugee-affected areas, particularly in Gambella region where cross-border incursions and refugee influxes create volatile security environments. With over 163,000 individuals from Sudan and 50,000+ new arrivals in 2025, the project cannot implement activities without finalized security protocols and risk mitigation strategies.",0.79,P172284,4e105915,Aide Memoire,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"The unfinalized E&S instruments prevent project implementation in Tigray and other northern regions where the peace process remains fragile and ongoing displacement continues. The absence of Security Risk Assessment and Underserved Communities Planning Framework is particularly problematic given ongoing sexual violence by Eritrean troops, forced displacement of Tigrayans, and tensions between rival political factions that require specialized safeguard approaches.",0.81,P172284,4e105915,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's active armed conflict directly undermines institutional capacity for project coordination. Government and woreda administrations in conflict-affected areas face operational disruptions, security constraints, and competing priorities that impair their ability to communicate effectively with development actors. The closure of 4,000+ schools and displacement of populations further degrades administrative functionality needed for project implementation.",0.85,P172284,b2ea3739,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Persistent violence in Oromia creates similar coordination challenges as Amhara. Regional and woreda administrations operating in conflict zones face security risks, staff displacement, and institutional fragmentation that directly impair their capacity to coordinate with project implementation units and provide timely operational updates.",0.82,P172284,b2ea3739,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Large-scale displacement (3.3-4.7 million IDPs) directly destabilizes local administrative structures in affected regions. Woreda and regional administrations managing displaced populations face resource constraints, staff shortages, and institutional strain that reduce their capacity to engage in project coordination and information-sharing with development partners.",0.8,P172284,b2ea3739,Aide Memoire,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,Ongoing tensions and clashes between rival factions in northern regions (Tigray) create institutional fragmentation and competing authorities that complicate coordination arrangements. Multiple power centers and unresolved territorial disputes undermine unified administrative communication channels needed for project implementation.,0.75,P172284,b2ea3739,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The realized project risk directly stems from the Amhara conflict. Active armed conflict between government forces and Fano militias has disrupted data collection infrastructure, displaced populations, and created access constraints that prevent consistent reporting on results framework indicators in the Amhara region. The closure of over 4,000 schools and displacement of millions further fragments data availability.",0.95,P172284,29a708f8,Aide Memoire,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The data gaps on Tigray region are directly attributable to the political and security crisis in the region. Shrinking federal authority, tensions between TPLF and Tigray Defense Forces, and ongoing instability have disrupted administrative systems and data collection capacity, making it impossible to gather consistent results framework indicators from Tigray.",0.95,P172284,29a708f8,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The project's inability to track refugee and conflict-affected populations is directly linked to the massive displacement crisis affecting 4.7 million people. Displaced populations in informal camps and precarious conditions are difficult to enumerate and monitor, creating systematic data gaps that prevent accurate measurement of project progress in FCV-affected areas.",0.9,P172284,29a708f8,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"The project's data gaps on refugee populations are directly attributable to the influx of over 163,000 refugees from Sudan and South Sudan. The rapid and ongoing refugee arrivals, combined with limited administrative capacity to register and track these populations, create systematic reporting challenges for results framework indicators related to refugee-affected areas.",0.85,P172284,29a708f8,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"While not explicitly mentioned in the project risk, the persistent violence and displacement of 288,000+ people in Oromia since July 2025 likely contributes to broader data collection challenges across conflict-affected regions, affecting the project's ability to gather comprehensive results framework indicators from multiple FCV zones.",0.65,P172284,29a708f8,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Capacity constraints in implementing agencies directly undermine project delivery in Amhara, where active armed conflict has already closed 4,000+ schools and displaced populations. Weak PCU and woreda-level capacity limits the ability to coordinate humanitarian and development activities in an active conflict zone where government authority is contested.",0.85,P172284,ff289f28,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Implementation capacity gaps at regional and woreda levels in Oromia directly constrain project execution in an area experiencing persistent violence and 288,000+ recent displacements. Weak coordination mechanisms limit effective targeting of vulnerable populations and service delivery in insecure areas.",0.82,P172284,ff289f28,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Capacity constraints in implementing agencies directly impair the ability to coordinate and deliver assistance to 3.3-4.7 million IDPs. Weak PCU capacity and fragmented woreda-level implementation limit effective needs assessment, targeting, and service delivery to displaced populations in formal and informal camps.",0.88,P172284,ff289f28,Aide Memoire,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"Implementation capacity gaps in northern regions (Tigray) undermine stabilization and peacebuilding efforts. Weak coordination between federal and regional authorities, combined with ongoing displacement and territorial disputes, limits the ability of implementing agencies to effectively support peace dividends and returnee reintegration.",0.79,P172284,ff289f28,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"Capacity constraints in implementing agencies in border regions (Gambella, eastern areas) limit coordination for refugee and IDP assistance amid cross-border security threats. Weak woreda-level capacity reduces ability to manage protection and service delivery for 163,000+ new arrivals and existing refugee populations.",0.75,P172284,ff289f28,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's active armed conflict and government counterinsurgency operations create an unstable operating environment that directly undermines project implementation capacity. The closure of 4,000+ schools and displacement of populations in Amhara reduce institutional functionality and staff availability for establishing and maintaining environmental and social management systems. Insecurity in the region makes it difficult to conduct proper E&S screening and monitoring of works contracts, which aligns with the realized risk of contracts being awarded before ESMS establishment.",0.75,P176303,7f472ee5,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The displacement of 4.7 million people and deteriorating humanitarian conditions strain institutional capacity at all levels of government. This systemic capacity constraint directly contributes to the project's inability to establish functional ESMS before procurement, as government agencies are overwhelmed managing displacement crises. The shrinking humanitarian funding environment further reduces resources available for implementing project safeguards and management systems.",0.7,P176303,7f472ee5,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Persistent violence in Oromia and displacement of 288,000+ people since July 2025 creates operational challenges for project implementation in the region. Insecurity and institutional disruption make it difficult to establish and maintain ESMS protocols, contributing to the risk of contracts being awarded before proper environmental and social screening mechanisms are in place.",0.65,P176303,7f472ee5,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The incomplete grievance redress mechanism directly undermines conflict resolution capacity in a region experiencing active armed insurgency. Without functional community complaint mechanisms at woreda level, local grievances—whether related to project implementation, resource allocation, or governance—cannot be addressed through institutional channels, potentially driving recruitment into Fano militias or exacerbating community tensions that fuel the insurgency.",0.78,P176303,9241cb83,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"The weak grievance redress mechanism limits the project's ability to manage community complaints in a region with active OLA insurgency and intercommunal violence. Unaddressed grievances at woreda level can deepen community alienation from state institutions and exacerbate tensions between groups, particularly in displacement-affected areas where tensions are already elevated.",0.72,P176303,9241cb83,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"In a context of 3.3 million internally displaced persons with dire living conditions, an incomplete grievance mechanism prevents the project from effectively addressing complaints from vulnerable IDP populations. This gap is particularly critical for displaced communities who lack institutional channels to voice concerns about assistance, resource access, or community tensions, potentially escalating grievances into conflict.",0.75,P176303,9241cb83,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The incomplete grievance redress mechanism reflects broader institutional fragility and limited state capacity to manage citizen grievances through legitimate channels. This institutional weakness contributes to the legitimacy deficit surrounding state institutions ahead of the 2026 elections, particularly in conflict-affected woredas where community trust in government mechanisms is already compromised.",0.68,P176303,9241cb83,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"Weak fraud and corruption complaint handling systems at implementing entities reflect broader governance fragility and lack of institutional transparency mechanisms. This connects to the systematic crackdown on accountability mechanisms and civil society oversight, where the government is simultaneously restricting independent monitoring (media, civil society) while project-level institutions lack functional complaint systems. Both dynamics undermine institutional checks on misconduct and create environments where corruption can persist unchecked.",0.65,P176303,06a60545,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Weak institutional complaint handling systems at development project implementing entities reflect the broader governance legitimacy crisis. As the government faces accusations of electoral manipulation and exclusion of opposition parties, parallel weaknesses in project-level governance and transparency mechanisms suggest systemic institutional fragility. Poor complaint handling capacity undermines public confidence in government institutions more broadly, contributing to the legitimacy concerns that could fuel post-election instability.",0.6,P176303,06a60545,Aide Memoire,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The currency depreciation creating fiscal stress on government matching funds is directly connected to Ethiopia's broader humanitarian funding crisis. Both reflect constrained fiscal capacity: the Birr depreciation reduces the real value of government budget allocations, while the humanitarian funding crisis demonstrates that Ethiopia's government lacks sufficient resources to meet critical needs. This compounds the government's ability to sustain development programs when currency volatility erodes purchasing power and forces difficult budget prioritization decisions between competing commitments.",0.78,P176303,e3b04c5c,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Currency depreciation and resulting fiscal stress on government commitments can undermine institutional credibility and governance capacity ahead of the 2026 elections. When the government struggles to meet its own financial obligations (such as matching fund commitments), it signals weak institutional capacity and fiscal management, which compounds existing legitimacy concerns. This fiscal fragility may reinforce perceptions of government ineffectiveness and contribute to the broader governance crisis surrounding the election.",0.65,P176303,e3b04c5c,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The lack of E&S specialist staffing directly undermines the project's ability to manage environmental and social risks in Amhara, where active armed conflict between government forces and Fano militias creates elevated protection risks for beneficiaries and project staff. Inadequate E&S capacity limits the project's ability to implement conflict-sensitive programming, monitor displacement impacts, and ensure safeguards for affected populations in an active conflict zone.",0.85,P176303,e1cba764,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"The absence of E&S focal persons at woreda level in Oromia severely constrains the project's capacity to manage risks in a region experiencing persistent intercommunal violence and large-scale displacement. Without adequate E&S staffing, the project cannot effectively monitor protection concerns, manage community tensions, or implement safeguards for internally displaced populations and host communities.",0.82,P176303,e1cba764,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Inadequate E&S specialist capacity directly impairs the project's ability to address the needs and risks facing 3.3+ million internally displaced persons. Without functional E&S systems and trained focal persons, the project cannot adequately screen for displacement-related vulnerabilities, manage community engagement with IDP populations, or ensure appropriate safeguards for this highly vulnerable beneficiary group.",0.88,P176303,e1cba764,Aide Memoire,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"The lack of E&S specialists in Tigray and Afar regions specifically undermines the project's capacity to support fragile peace consolidation efforts. Without adequate E&S staffing and systems, the project cannot effectively manage community tensions, monitor protection risks for returnees and displaced populations, or implement conflict-sensitive programming essential to stabilization in post-conflict areas.",0.8,P176303,e1cba764,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"Inadequate E&S capacity in Gambella and other border regions limits the project's ability to manage risks associated with refugee influxes and cross-border security incidents. Without trained E&S focal persons, the project cannot adequately screen for protection concerns among refugee and host populations or implement safeguards in areas experiencing cross-border instability.",0.75,P176303,e1cba764,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"The realized project risk directly reflects the country-level FCV risk. Gambella region, explicitly mentioned in the project implementation challenge, is identified in ETH_2026_009 as experiencing cross-border incursions and instability from Sudan and South Sudan conflicts. The conflict dynamics constraining World Bank supervision in Gambella are substantively connected to the cross-border spillover effects and regional instability documented in the country risk assessment.",0.95,P180076,090b17ad,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"While the project risk specifically mentions Benishangul Gumuz (not Amhara), both regions experience similar armed conflict dynamics with non-state actors and government forces. The Fano insurgency's territorial control and persistent armed resistance across rural areas creates comparable security environments that constrain project implementation and supervision capacity in conflict-affected zones.",0.65,P180076,090b17ad,Aide Memoire,
ETH_2026_009,Cross-border spillover effects from Sudan conflict and regional instability,"The realized project risk directly reflects the country-level FCV risk in Gambella region. The inaccessibility of Gambella to World Bank supervision is a direct consequence of the cross-border instability documented in ETH_2026_009, which specifically identifies Gambella as affected by cross-border incursions by South Sudanese opposition forces and refugee influxes from Sudan and South Sudan. These security dynamics have made the region too dangerous for external supervision.",0.95,P180076,e8855f22,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"While the realized risk focuses on Gambella and Benishangul Gumuz, the broader pattern of armed insurgency and counterinsurgency operations documented in ETH_2026_003 reflects the general security deterioration across multiple regions that constrains external monitoring capacity. The Fano insurgency's territorial control and ongoing military operations establish a precedent for regional inaccessibility that extends beyond Amhara.",0.65,P180076,e8855f22,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"The persistent violence in Oromia documented in ETH_2026_004, despite peace agreements, illustrates the fragile security environment across multiple regions. While Benishangul Gumuz is not explicitly mentioned in this risk, the pattern of continued attacks and intercommunal violence reflects the broader instability that makes external supervision difficult across conflict-affected zones.",0.55,P180076,e8855f22,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The stalling of Ethio Telecom privatization may be connected to the broader governance deterioration and executive control consolidation evident in the media crackdown. Both reflect weakening institutional independence and potential political interference in key sectors. A state-controlled telecom monopoly aligns with patterns of centralized control over information infrastructure, particularly relevant given the government's demonstrated willingness to restrict media freedom and civil society space ahead of elections.",0.55,P171034,a3f7a95d,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The delayed privatization of Ethio Telecom may reflect broader governance instability and political prioritization ahead of the contested 2026 elections. Maintaining state control of telecommunications infrastructure could serve political objectives during an election period marked by opposition exclusion, insecurity, and legitimacy concerns. The stalling of market reforms suggests institutional capacity constraints or political calculations related to the electoral environment.",0.5,P171034,a3f7a95d,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The uneven regulatory playing field affecting Safaricom Ethiopia reflects broader governance fragility and selective enforcement patterns. The systematic crackdown on independent institutions (media, civil society) documented in ETH_2026_006 suggests a governance environment where regulatory bodies may lack independence and impartiality. This creates conditions where market competition rules are applied unevenly—similar to how political space is being selectively constrained. Both reflect weakening institutional checks on executive power and selective application of rules to favor preferred actors.",0.65,P171034,7e72b10f,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The regulatory barriers preventing fair competition in the telecom sector parallel the broader pattern of exclusionary governance documented in ETH_2026_010. Both involve selective application of rules (License B award 'parked,' TPLF deregistration), institutional capture favoring incumbents, and erosion of competitive/democratic processes. The inability to attract firms for License B due to unfavorable terms reflects the same governance dysfunction that undermines electoral legitimacy—institutional rules being applied to entrench existing power rather than enable fair competition.",0.62,P171034,7e72b10f,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,The mobile money market restriction reflects broader patterns of government control over critical infrastructure and services. The exclusion of competitors from government payment systems parallels the systematic suppression of independent media and civil society—both represent state consolidation of control over key sectors. This pattern of restricting market competition and limiting pluralism in essential services aligns with the governance fragility and executive overreach evident in the media crackdown ahead of 2026 elections.,0.65,P171034,5f6c833b,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The mobile money restrictions contribute to the broader institutional legitimacy crisis. By monopolizing government payment systems through a state-controlled provider, the government undermines competitive market dynamics and excludes private sector actors—mirroring the exclusion of opposition parties (TPLF) from electoral processes. Both reflect governance practices that concentrate power and limit pluralistic participation, eroding institutional credibility ahead of contested 2026 elections.",0.6,P171034,5f6c833b,Aide Memoire,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The government's reallocation of $30 million in project funds reflects acute fiscal pressures likely driven by the humanitarian funding crisis and competing demands on limited public resources. With WFP suspending assistance to 650,000 people and 21 million requiring humanitarian aid, the government's decision to redirect development project funds suggests budget constraints are forcing prioritization of immediate crisis response over longer-term development objectives.",0.72,P171034,29f02d11,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The government's reallocation of project funds away from digital job creation (Component 3) may reflect shifting priorities toward election-related expenditures or security spending ahead of the June 2026 elections. The governance tension evident in the fund reallocation could indicate broader institutional pressures as the government manages competing demands from electoral preparations, insecurity, and development commitments.",0.65,P171034,29f02d11,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The budget reallocation may reflect government resource constraints driven by ongoing counterinsurgency operations in Amhara, where military operations and security responses are consuming significant fiscal resources. The shift away from development activities suggests security spending is competing with development priorities in a context of persistent armed conflict.",0.58,P171034,29f02d11,Aide Memoire,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The Birr weakening since July 2024 directly exacerbates the humanitarian funding crisis by reducing the purchasing power of both domestic resources and international aid denominated in foreign currency. As the Birr depreciates, the cost of imported humanitarian goods (food, medical supplies, fuel) increases substantially, stretching already critically underfunded operations. This currency shock compounds the existing funding gap that has forced WFP to suspend assistance to 650,000 malnourished people and threatens 3.6 million vulnerable people with loss of food assistance.",0.85,P171034,635ba9c1,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The Birr depreciation creates economic stress that fuels the cost-of-living crisis already identified as a driver of recruitment for regional insurgencies ahead of the June 2026 elections. Currency weakness increases inflation on essential goods, deepening economic grievances that undermine electoral legitimacy and stability. This economic deterioration compounds political tensions around opposition exclusion and insecurity, creating a reinforcing cycle of economic hardship and political instability.",0.75,P171034,635ba9c1,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Currency depreciation reduces the real value of humanitarian assistance reaching 3.3-4.7 million internally displaced persons, as imported goods and services become more expensive in Birr terms. The weakening Birr undermines the purchasing power of both international humanitarian funding and domestic government resources allocated to IDP support, worsening already dire living conditions in formal and informal camps and reducing capacity for safe returns.",0.8,P171034,635ba9c1,Aide Memoire,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"High customs duties on imported goods directly exacerbate the humanitarian funding crisis by increasing project implementation costs and reducing the effective value of limited humanitarian resources. When customs duties can double contract prices, this diverts scarce funding away from actual service delivery to import taxes, directly undermining the ability to assist the 21 million people in need of humanitarian assistance.",0.75,P171034,5a5649fa,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Customs duty pressures on imported goods reduce the purchasing power of humanitarian and development projects serving displaced populations. With 4.7 million people forcibly displaced and living in precarious conditions, inflated contract prices due to customs duties limit the scope and quality of assistance that can be provided to IDPs in camps and informal settlements.",0.7,P171034,5a5649fa,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"Selective customs duty waivers granted only to certain agencies (e.g., NIDP) while denying them to others creates governance concerns and unequal treatment that reflects broader patterns of institutional fragility and selective state capacity. This mirrors the governance dysfunction evident in the systematic crackdown on independent institutions and selective application of state authority.",0.65,P171034,5a5649fa,Aide Memoire,
