risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Political and Governance Instability Affecting Project Implementation,"Political and governance risks are rated as High and persistent, creating an environment of instability that constrains the project's implementation capacity and timely execution of critical activities.",high,persistent,Political and Governance High High High,df23a3eb,P166732,Implementation Status and Results Report,2025-01-17T05:20:07.000Z
Macroeconomic Deterioration Impacting Project Viability,"Macroeconomic risk has escalated from Substantial at approval to High in the current rating, indicating worsening economic conditions that may affect project financing, implementation costs, and sustainability of the BRT system.",high,worsening,Macroeconomic Substantial High High,92a206d4,P166732,Implementation Status and Results Report,2025-01-17T05:20:07.000Z
Institutional Capacity Constraints in Project Implementation,"The implementing agency (SMTA) faces persistent substantial institutional capacity challenges that are directly affecting contract management and procurement execution, with the report noting the need to 'avoid delays in contract management and the completion of the procurement of the BRT corridor.'",high,persistent,the SMTA needs to continue this implementation progress and avoid delays in contract management and the completion of the procurement of the BRT corridor,035726db,P166732,Implementation Status and Results Report,2025-01-17T05:20:07.000Z
Political and Governance Instability Affecting Implementation,"The project faces a Substantial political and governance risk rating, which may impact the ability of implementing entities to execute digital economy enhancement activities and maintain stakeholder coordination across multiple government agencies.",high,persistent,Political and Governance Substantial Substantial,e71dfc65,P174402,Implementation Status and Results Report,2024-06-28T17:40:07.000Z
Macroeconomic Crisis Threatening Project Sustainability,Pakistan faces a High macroeconomic risk rating that could undermine the financial sustainability of the digital infrastructure investments and the government's capacity to maintain digitally enabled services post-project.,high,persistent,Macroeconomic High High,0da69be4,P174402,Implementation Status and Results Report,2024-06-28T17:40:07.000Z
Stakeholder Coordination Challenges in Fragile Context,"The project involves coordination across five implementing entities (Board of Investment, Ignite, Ministry of IT, NADRA, NITB) with a Substantial stakeholder risk rating, suggesting potential tensions or coordination failures in the fragile governance environment.",medium,persistent,Stakeholders Substantial Substantial,87345be0,P174402,Implementation Status and Results Report,2024-06-28T17:40:07.000Z
2022 Floods Impact on Project Implementation,"The 2022 floods caused major setbacks to project progress, contributing to slow implementation timeline and delays in hydropower project development.",high,persistent,Major setbacks include the 2022 floods and a lack of participation from pre-qualified applicants in the bidding for the Gabral-Kalam Hydropower Project (GKHPP).,b7dfa238,P163461,Implementation Status and Results Report,2024-06-27T22:35:06.000Z
Lack of Bidder Participation in Hydropower Procurement,"Pre-qualified applicants have not participated in bidding for the Gabral-Kalam Hydropower Project, indicating potential security concerns, accessibility issues, or conflict-related barriers to private sector engagement in the project area.",medium,persistent,Major setbacks include the 2022 floods and a lack of participation from pre-qualified applicants in the bidding for the Gabral-Kalam Hydropower Project (GKHPP).,8d242040,P163461,Implementation Status and Results Report,2024-06-27T22:35:06.000Z
Flood-Related Infrastructure Damage Affecting Service Delivery,"Health facilities in Sindh were damaged during the 2022 floods, requiring civil works reconstruction. This infrastructure damage is directly impacting the project's ability to deliver RMNCAH+N services and implement planned interventions, particularly for GBV clinical management services.",high,persistent,It is essential to maintain and accelerate implementation including completing the civil works related to the health facilities that were damaged during the 2022 floods.,666622e7,P178530,Implementation Status and Results Report,2024-06-27T08:01:09.000Z
Delayed Implementation of GBV Services Due to Infrastructure Reconstruction,"GBV survivor clinical management services at health facilities cannot be implemented until facility reconstructions from the 2022 floods are completed, creating a gap in critical health services for vulnerable populations affected by conflict-related violence.",medium,persistent,"Currently, this is not done at the GD level. This will be done through this project after the reconstructions are completed.",ba33b1da,P178530,Implementation Status and Results Report,2024-06-27T08:01:09.000Z
Right-of-Way (ROW) Issues Delaying Critical Infrastructure Works,"Pending resolution of right-of-way issues is blocking completion of river training works at Guddu Barrage, which is necessary to achieve the design flood passage capacity target. This suggests potential land acquisition disputes or community resistance affecting project implementation.",medium,persistent,Pending replacement of main Barrage gates and full completion of river training works (which needs resolution of pending ROW issues).,5d3ae76b,P131324,Implementation Status and Results Report,2024-06-25T16:15:14.000Z
Macroeconomic Deterioration Affecting Project Sustainability,"The macroeconomic risk rating has escalated from Moderate at approval to High at the last approved rating (March 2024), indicating worsening economic conditions in Pakistan that could impact project implementation capacity and sustainability of irrigation infrastructure operations.",high,worsening,Macroeconomic: Moderate [at Approval] → High [Last Approved Rating AF Seq. 01 Approval - 22 Mar 2024],82e027a7,P131324,Implementation Status and Results Report,2024-06-25T16:15:14.000Z
Political and Governance Instability Affecting Implementation,The project faces substantial political and governance risks that could undermine implementation continuity and stakeholder engagement in Punjab's agricultural sector.,high,persistent,"Political and Governance [Risk Category Rating]: Substantial [at Approval, Last Approved Rating, and Proposed Rating]",4ebf4253,P176786,Implementation Status and Results Report,2024-06-21T07:20:05.000Z
Political and Governance Instability Affecting Project Implementation,"The project operates in Khyber Pakhtunkhwa province along the Pakistan-Afghanistan border, a region historically affected by political instability and governance fragility. The Systematic Operations Risk-Rating Tool maintains a 'Substantial' rating for Political and Governance risk across all review periods, indicating persistent FCV-related governance challenges impacting implementation.",high,persistent,Political and Governance Substantial Substantial Substantial,dcf35170,P159577,Implementation Status and Results Report,2024-06-05T00:00:00.000Z
Cross-Border Conflict and Security Dynamics Affecting Corridor Development,The Khyber Pass Economic Corridor project aims to improve connectivity between Pakistan and Afghanistan across a historically volatile border region. The project's focus on cross-border trade and connectivity in this conflict-affected area presents inherent FCV risks related to ongoing security dynamics and potential conflict disruptions to economic activities.,high,persistent,The PDO is to expand economic activity between Pakistan and Afghanistan by improving regional connectivity and promoting private sector development along the Khyber Pass corridor.,5f8c584c,P159577,Implementation Status and Results Report,2024-06-05T00:00:00.000Z
Environment and Social Risk Escalation in Project Area of Influence,"The Environment and Social risk rating has escalated from 'Substantial' to 'High' in the current ISR, indicating emerging or worsening social tensions in the project area. This escalation coincides with resettlement planning and community engagement activities, suggesting potential displacement-related tensions or community resistance.",high,worsening,Environment and Social Substantial Substantial High,60b6355a,P159577,Implementation Status and Results Report,2024-06-05T00:00:00.000Z
Resettlement and Community Displacement Tensions,"Preparation of Resettlement Action Plan (RAP) for the Southern Link Road is nearing completion, indicating that displacement impacts are being identified and managed. The escalation of Environment and Social risks to 'High' suggests emerging tensions related to resettlement and community impacts in the project area of influence.",high,new,"Preparation of Resettlement Action Plan (RAP) for SLR is nearing completion with a final version submitted for Bank review on May 25, 2024.",5bd32e65,P159577,Implementation Status and Results Report,2024-06-05T00:00:00.000Z
2022 Floods Impact on Project Implementation,"The 2022 floods caused major setbacks to project progress, contributing to slow implementation trajectory and delays in hydropower project execution.",high,persistent,Major setbacks include the 2022 floods and a lack of participation from pre-qualified applicants in the bidding for the Gabral-Kalam Hydropower Project (GKHPP).,113cb5cb,P163461,Implementation Status and Results Report,2024-05-31T00:00:00.000Z
Weak Private Sector Participation in Competitive Bidding,"Lack of participation from pre-qualified applicants in bidding for major hydropower projects indicates potential governance fragility, market confidence issues, or security concerns affecting private sector engagement in Khyber Pakhtunkhwa.",medium,persistent,Major setbacks include the 2022 floods and a lack of participation from pre-qualified applicants in the bidding for the Gabral-Kalam Hydropower Project (GKHPP).,fd6a216a,P163461,Implementation Status and Results Report,2024-05-31T00:00:00.000Z
Political and Governance Instability Affecting Implementation,"Political and governance fragility is rated as Substantial and persistent, creating systemic implementation challenges across the health program in Pakistan's federal and provincial structures.",high,persistent,Political and Governance [Risk Category Rating]: Substantial [Previous Rating]: Substantial [Current Rating]: Substantial,1f4d4e58,P172615,Implementation Status and Results Report,2024-04-18T00:00:00.000Z
Institutional Capacity Constraints Linked to Governance Fragility,"Institutional capacity for implementation is rated Substantial, with multiple delays in staffing and establishment of permanent PMU structures across provinces, indicating governance-related capacity gaps affecting project execution.",high,persistent,Institutional Capacity for Implementation and Sustainability [Risk Category Rating]: Substantial [Previous Rating]: Substantial [Current Rating]: Substantial... Not started yet. Expected to begin when the PMU staffing is complete.,6b7397bc,P172615,Implementation Status and Results Report,2024-04-18T00:00:00.000Z
Staffing Delays Impacting Program Delivery in Fragile Context,"Permanent PMU staffing delays are creating cascading implementation delays across multiple provinces, contingent on staffing completion for critical activities including governance, accountability, and service delivery initiatives.",medium,persistent,"Contingent on permanent staffing in place, so expected by next fiscal year... It will be properly designed and established once permanent staff are in place.",90987f3a,P172615,Implementation Status and Results Report,2024-04-18T00:00:00.000Z
Political and Governance Instability Affecting Implementation,"Political and governance risks remain substantial and persistent, potentially affecting the continuity and pace of project implementation in Punjab.",high,persistent,"Political and Governance [Risk Category Rating]: Substantial [at Approval], Substantial [Previous Rating], Substantial [Current Rating]",d29c741c,P171417,Implementation Status and Results Report,2024-04-08T00:00:00.000Z
Macroeconomic Instability Impacting Project Sustainability,Substantial macroeconomic risks persist that could undermine the financial sustainability of revenue mobilization and fiscal management objectives.,high,persistent,"Macroeconomic [Risk Category Rating]: Substantial [at Approval], Substantial [Previous Rating], Substantial [Current Rating]",4636cba4,P171417,Implementation Status and Results Report,2024-04-08T00:00:00.000Z
Political and Governance Risk Downgrade,"Political and Governance risk rating has improved from Substantial at project approval to Moderate at current review, indicating reduced political instability or governance fragility affecting project implementation.",medium,improving,"Political and Governance [Risk Category Rating at Approval: Substantial, Previous Rating: Moderate, Current Rating: Moderate]",d4a2852f,P165982,Implementation Status and Results Report,2023-12-21T00:00:00.000Z
Macroeconomic Instability Affecting Revenue Targets,"Economic slowdown has negatively impacted tax-to-GDP ratio achievement, with actual performance (9% in FY23) significantly below the end target (17%), indicating macroeconomic fragility is affecting project outcomes.",high,persistent,"Total national tax to GDP was 10% in FY22, and 9% (estimated) in FY23. FBR has collected PKR.6,143 billion during FY22, and PKR. 7,200 billion in FY23 (revised estimates). Tax to GDP ratio was affected by economic slow down, as per Economic Survey of Pakistan for FY 2022-23.",ced139d3,P165982,Implementation Status and Results Report,2023-12-21T00:00:00.000Z
Right of Way (ROW) Issues Delaying Critical Infrastructure Works,"Pending ROW issues are blocking completion of river training works at Guddu Barrage, which is essential for achieving the full design flood passage capacity target. This suggests potential land acquisition disputes or conflicts with local stakeholders that are impeding project implementation.",medium,persistent,Pending replacement of main Barrage gates and full completion of river training works (which needs resolution of pending ROW issues).,cf15cf02,P131324,Implementation Status and Results Report,2023-12-15T00:00:00.000Z
Community Grievances Related to Local Employment and Project Benefit Sharing,"A significant number of complaints (75 out of 141 total grievances) have been registered regarding unequal distribution of job opportunities to local communities, indicating underlying tensions between project implementation and community expectations. While reportedly addressed, the volume suggests persistent stakeholder dissatisfaction.",medium,persistent,"Out of total 141 complaints recorded in GRM, 75 complaints (6 for G2 contract, 65 for G3 Contract, and 04 for S1) were related to project benefit sharing (providing job opportunities to locals).",a3f09025,P131324,Implementation Status and Results Report,2023-12-15T00:00:00.000Z
