risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Political and Governance Fragility Affecting Implementation,"Political and governance risks remain rated as High, indicating ongoing fragility in the institutional environment that could affect project implementation and sustainability.",high,persistent,Risk Category Rating at Approval Previous Rating Current Rating Political and Governance High High High,c7fef7b2,P174348,Implementation Status and Results Report,2021-09-29T00:00:00.000Z
Institutional Capacity Constraints for Implementation,"Substantial institutional capacity risks persist, including delays in onboarding key project personnel and slow progress in disbursing grants through Community Development Councils, indicating governance and coordination challenges.",high,persistent,"This was largely because of the unfavorable security situation, delays in onboarding the project's key personnel, slow progress in civil works contracts, and in disbursing grants to the Community Development Councils (CDC) for implementing watershed and irrigation subprojects.",a14a691c,P174348,Implementation Status and Results Report,2021-09-29T00:00:00.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain at High level throughout project implementation, contributing to implementation challenges and early project closure. The project faced substantial delays linked to the fragile governance environment in Afghanistan.",high,persistent,Political and Governance High High High,83f47e0a,P161348,Implementation Status and Results Report,2021-05-10T00:00:00.000Z
Government Capacity Constraints and Competing Priorities,"The government's emergency response to COVID-19 forced cancellation of over 70% of project funds, indicating weak institutional capacity to manage multiple priorities and vulnerability to external shocks in a fragile state context.",high,worsening,Over 70 percent of the funds had to be cancelled in June 2020 to release the funds for the government's emergency response to COVID-19 pandemic which had substantially reduced the scope of the project.,b8ba06ce,P161348,Implementation Status and Results Report,2021-05-10T00:00:00.000Z
Institutional Capacity Deterioration for Implementation,"Institutional capacity for implementation and sustainability has worsened from Substantial at approval to High risk rating, reflecting challenges in maintaining project momentum in a fragile governance environment.",high,worsening,Institutional Capacity for Implementation and Sustainability Substantial High High,2a4204cc,P161348,Implementation Status and Results Report,2021-05-10T00:00:00.000Z
Macroeconomic Instability Affecting Project Viability,"Macroeconomic risks remain at High level throughout implementation, creating an unstable environment for banking sector reforms and state-owned bank modernization.",high,persistent,Macroeconomic High High High,1f30a34a,P161348,Implementation Status and Results Report,2021-05-10T00:00:00.000Z
Staffing Instability in State Banks Due to Security/Political Factors,"Senior management and board positions remain vacant or unstable, with documented cases of resignations and deaths (including COVID-related), indicating difficulty retaining qualified personnel in a fragile security environment.",medium,persistent,"during the FY 2020, two of the BoS positions in BMA became vacant due to one member died of COVID and the other resigned.",f0083437,P161348,Implementation Status and Results Report,2021-05-10T00:00:00.000Z
Political Tensions Over Budget Approval,Political tensions between the government and parliament over Dastarkhwan-e-Meli budget approval are delaying project implementation and affecting the timely release of COVID-19 relief assistance.,high,persistent,"Despite the challenges delaying REACH implementation including political tensions between the government and the parliament over Dastarkhwan-e-Meli budget approval, increased insecurity throughout most areas of the country, and budget and cashflow delays, distribution of assistance has started in 41,400 HHs",b4adf41f,P174119,Implementation Status and Results Report,2021-04-07T00:00:00.000Z
Increased Insecurity Affecting Implementation,Increased insecurity throughout most areas of the country is impacting project implementation and limiting the ability to reach beneficiaries across all project areas.,high,persistent,"Despite the challenges delaying REACH implementation including political tensions between the government and the parliament over Dastarkhwan-e-Meli budget approval, increased insecurity throughout most areas of the country, and budget and cashflow delays, distribution of assistance has started in 41,400 HHs",3e015051,P174119,Implementation Status and Results Report,2021-04-07T00:00:00.000Z
Stakeholder Engagement Risk Worsening,"Stakeholder risk rating has increased from Substantial to High, indicating emerging tensions or challenges in coordination with government and development actors.",high,worsening,Risk Category Rating at Approval Previous Rating Current Rating... Stakeholders Substantial High High,1e8324e7,P174119,Implementation Status and Results Report,2021-04-07T00:00:00.000Z
Other Risks Escalating,"Other FCV-related risks have escalated from Moderate to High, suggesting emerging governance or conflict-related challenges beyond the primary political and insecurity issues.",high,worsening,Risk Category Rating at Approval Previous Rating Current Rating... Other Moderate High High,115275d1,P174119,Implementation Status and Results Report,2021-04-07T00:00:00.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain substantial and are constraining project implementation in Kabul, affecting the municipality's capacity to sustain service delivery and financial management reforms.",high,persistent,Political and Governance --  Substantial  Substantial,abee21e3,P125597,Implementation Status and Results Report,2021-01-26T00:00:00.000Z
Macroeconomic Instability Impacting Project Sustainability,"Substantial macroeconomic risks persist in Afghanistan, threatening the financial viability and sustainability of municipal service delivery and infrastructure investments.",high,persistent,Macroeconomic --  Substantial  Substantial,9f5c015e,P125597,Implementation Status and Results Report,2021-01-26T00:00:00.000Z
Sector Strategy and Policy Volatility,"Substantial risks related to sector strategies and policies remain, indicating uncertainty in the policy environment for urban development and municipal governance in Afghanistan.",high,persistent,Sector Strategies and Policies --  Substantial  Substantial,49c9dbe5,P125597,Implementation Status and Results Report,2021-01-26T00:00:00.000Z
Other Unspecified FCV Risks,"Substantial 'Other' category risks are flagged, which in the Afghanistan context likely encompasses conflict, security, and displacement-related threats to project implementation.",high,persistent,Other --  Substantial  Substantial,fe9b2c66,P125597,Implementation Status and Results Report,2021-01-26T00:00:00.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain at high level, directly impacting the project's ability to implement reforms and maintain institutional capacity for the state-owned banks modernization agenda.",high,persistent,Political and Governance High High High,d99d9cd3,P161348,Implementation Status and Results Report,2020-10-17T00:00:00.000Z
COVID-19 Driven Fund Cancellation and Project Scope Reduction,"Substantial cancellation of 70% of project funds ($28 million) in response to government's COVID-19 emergency response has forced significant project restructuring, reducing scope to focus only on bank merger while dropping IT investments and other activities.",high,worsening,"The project is due to substantial restructuring a result of the cancellation of US$28 million (70 percent of project funds) in support of government's COVID-19 emergency response. As a result, the project's scope will need to be significantly reduced focusing on the support with the merger of New Kabul Bank (NKB) and Bank-e-Millie Afghan (BMA) while dropping the bulk of other activities such as previously planned IT investments.",08646b76,P161348,Implementation Status and Results Report,2020-10-17T00:00:00.000Z
Deteriorating Service Delivery and Client Outreach Due to COVID-19,"COVID-19 impact on service delivery has caused continued decline in state bank client numbers, with outreach falling from baseline of 2,206 thousand clients to 1,766 thousand, moving away from the target of 3,200 thousand clients.",high,worsening,This trend has continued over the reporting period due to the impact of Covid-19 on service deliver.,4e429772,P161348,Implementation Status and Results Report,2020-10-17T00:00:00.000Z
Institutional Capacity Constraints for Implementation and Sustainability,"Institutional capacity for implementation and sustainability has been downgraded from Substantial to High risk, indicating weakening ability of implementing agencies to execute project activities effectively.",high,worsening,Institutional Capacity for Implementation and Sustainability Substantial Substantial High,1796311e,P161348,Implementation Status and Results Report,2020-10-17T00:00:00.000Z
Fiduciary Risk Escalation,"Fiduciary risk rating has increased from Substantial to High, indicating heightened concerns about financial management and accountability in project implementation.",high,worsening,Fiduciary Substantial Substantial High,5c0c26e9,P161348,Implementation Status and Results Report,2020-10-17T00:00:00.000Z
Governance Compliance Delays in Board Appointments,"Board member appointments remain incomplete with 2 members still pending final approval from the central bank (DAB), delaying full compliance with OECD governance guidelines and affecting institutional stability.",medium,persistent,"Board composition: Five member board in place in two banks, one bank only has three members and two more are recruited, but they are still pending final approval from DAB.",17ce8474,P161348,Implementation Status and Results Report,2020-10-17T00:00:00.000Z
Political and Governance Risk Remains High,"Political and governance risks are rated as High in the current assessment, indicating ongoing fragility in the political environment affecting project implementation in Afghanistan.",high,persistent,Political and Governance --  High  High,9432d510,P122235,Implementation Status and Results Report,2020-06-23T00:00:00.000Z
Macroeconomic Risk Remains High,"Macroeconomic risks are rated as High, reflecting broader economic instability in Afghanistan that impacts project sustainability and implementation capacity.",high,persistent,Macroeconomic --  High  High,7e6f5577,P122235,Implementation Status and Results Report,2020-06-23T00:00:00.000Z
Other Unspecified FCV Risk Rated High,"An 'Other' risk category is rated as High in the current assessment, suggesting additional FCV-related concerns beyond standard categories that are affecting project implementation.",high,unclear,Other -- --  High,f2f2616c,P122235,Implementation Status and Results Report,2020-06-23T00:00:00.000Z
Staff Turnover and Loss of Program Leadership Capacity,"Key staff in the Program Coordination Office, including the Program Director and Deputy Director, moved to other government assignments during the ministry transition, resulting in reduced program coordination capacity and implementation delays.",high,persistent,"as part of this transition, several of the key staff in the Program Coordination Office (PCO), including the Program Director and Deputy Director, moved to other assignments within Government. This loss in staff capacity as well as the transition as a whole, hurt overall program coordination and activities.",e448619f,P163267,Implementation Status and Results Report,2020-01-10T00:00:00.000Z
Institutional Instability from Ministry Transition,"The program transitioned from the Ministry of Labor and Social Affairs to the Ministry of Finance, disrupting implementation and coordination across implementing line ministries.",high,persistent,The last six months of the WEENPP program have seen the transition of the program from the Ministry of Labor and Social Affairs (MoLSA) to the Ministry of Finance (MoF) as part of the joint agreement that had been taken by the World Bank and MOF teams earlier this year.,b4f6897d,P163267,Implementation Status and Results Report,2020-01-10T00:00:00.000Z
Ongoing Staff Turnover Affecting Program Implementation,Emerging discussion between GoIRA and World Bank has identified ongoing staff turnover as a key challenge hampering the program's ability to achieve its development objective.,high,worsening,"an emerging discussion between the GoIRA and the World Bank has also identified key challenges in the design and implementation of the current Program that hamper its ability to achieve its development objective. These challenges include ongoing staff turnover, slow progress on key activities, and problems in identifying and resolving bottlenecks across WEE-NPP pillars.",d08f49e9,P163267,Implementation Status and Results Report,2020-01-10T00:00:00.000Z
Political and Governance Risk - High Rating Sustained,"Political and governance risks remain rated as High, indicating ongoing fragility in the political environment affecting project implementation in Afghanistan.",high,persistent,Political and Governance -- High High,5c54eb19,P122235,Implementation Status and Results Report,2019-12-17T00:00:00.000Z
Macroeconomic Risk - High Rating Sustained,"Macroeconomic risks are rated as High, reflecting broader economic instability in Afghanistan that could impact project sustainability and implementation.",high,persistent,Macroeconomic -- High High,85c86889,P122235,Implementation Status and Results Report,2019-12-17T00:00:00.000Z
Budget constraints affecting government commitment to WEE-NPP implementation,"Female teacher recruitment under Ministry of Education has stalled due to lack of budget, indicating potential government capacity or commitment constraints that could undermine the broader WEE-NPP across implementing ministries.",medium,worsening,"Female teacher recruitment under MOE progressed last year with over 2500 female teachers being hired, but this has since stalled due to lack of budget in the Ministry.",ce581381,P163267,Implementation Status and Results Report,2019-01-08T00:00:00.000Z
Weak inter-ministerial coordination and lagging implementation across government,"Multiple line ministries show mixed or stalled progress on WEE-NPP activities, and the document explicitly notes that overall success demands a re-commitment across government to address lagging activities, suggesting governance fragility in coordinating the national priority program.",medium,persistent,The overall success of the WEE-NPP demands a re-commitment across the Government to address some of the lagging activities.,c23749e7,P163267,Implementation Status and Results Report,2019-01-08T00:00:00.000Z
Slow overall implementation progress affecting project momentum,"Despite some progress, the project shows 'Moderately Unsatisfactory' overall implementation progress and 'Moderately Satisfactory' progress toward PDO, with the PCO needing to build momentum among implementing line ministries, indicating governance and coordination challenges.",medium,persistent,"Despite the slow overall progress of implementation of the WEE-NPP support grant, some important steps have been undertaken to make progress toward the objectives of the broader WEE-NPP.",88b06e59,P163267,Implementation Status and Results Report,2019-01-08T00:00:00.000Z
Delays in DABS contractual processing affecting project implementation,"DABS is experiencing delays in processing contractual obligations such as advance payments and technical document reviews, which could impact project timelines and contractor performance.",medium,persistent,There continue to be delays on the side of DABS in processing contractual obligations such as advance payments and review of technical documents.,2ed89102,P162022,Aide Memoire,2018-04-24T00:00:00.000Z
Insufficient female representation in Grievance Redress Committees,"None of the established Grievance Redress Committees in the four districts have female members, limiting women's ability to openly register complaints and potentially creating social tensions in project-affected communities.",medium,persistent,"Currently, as per the discussion with DABS, none of the GRCs established so far have a female member.",f56a4da2,P162022,Aide Memoire,2018-04-24T00:00:00.000Z
Recruitment challenges for female safeguard staff in Herat,"DABS has not completed recruitment of a female safeguard officer for Herat Office due to limited applications from female staff, potentially affecting women's engagement in safeguards processes and community relations.",medium,persistent,"As per the project document, DABS has committed to hire one female safeguard officer in Herat. However, due to limited applications from female staff, this recruitment has not been completed.",431086d1,P162022,Aide Memoire,2018-04-24T00:00:00.000Z
Delayed public information sessions on grievance mechanisms,"Public information sessions to inform local communities about grievance services are not scheduled until May 2018, creating a gap in community awareness during early project implementation phases.",low,new,"To inform local communities about grievance service, the client shall conduct public information sessions among local people in all four districts. These information sessions on grievance should be initiated by May 2018.",6bba60bc,P162022,Aide Memoire,2018-04-24T00:00:00.000Z
Institutional Capacity Constraints in Conflict-Affected Context,"DABS faces significant delays in staffing the Project Implementation Unit with key positions unfilled, affecting project execution in a fragile governance environment. The organization is struggling to meet effectiveness conditions and implementation timelines.",medium,persistent,The mission advised DABS to improve its project management by filling the key positions in Project Implementation Unit (PIU) in a timely manner.,2ef27c43,P162022,Aide Memoire,2017-10-12T00:00:00.000Z
Procurement System Fragility and Capacity Gaps,"DABS and Bank teams have faced difficult procurement challenges across multiple projects. The organization lacks adequate procurement capacity, requiring external training and manual development to align with Bank standards.",medium,persistent,"DABS and Bank's teams working in Afghani energy sector have faced difficult procurement challenges. To increase DABS' capacity in procurement, a training is being organized in Sri Lanka between September 18-21, 2017.",760efc40,P162022,Aide Memoire,2017-10-12T00:00:00.000Z
Weak Fiduciary Systems in Implementing Entity,"DABS lacks established financial management systems and internal controls required for World Bank project implementation, indicating broader governance fragility affecting project execution.",medium,persistent,"DABS is implementing several measures, as required by the Grant Agreement, to strengthen its fiduciary capacity.",d3b3a22d,P162022,Aide Memoire,2017-10-12T00:00:00.000Z
Land Acquisition and Resettlement Coordination Challenges,"Project implementation requires coordination with multiple government agencies (AILA-Arazi-Herat) for land clearance and resettlement processes, with construction contingent on compensation completion. Coordination failures could delay implementation in a fragile governance context.",medium,unclear,"For RAP preparation, DABS shall engage qualified staff (national and international) and will need to coordinate the activities of agencies contributing to RAP preparation, such as Afghanistan Independent Land Authority (AILA)- Arazi- Herat to be engaged to conduct land Tasfiya (or clearance) process. Construction work cannot begin in areas with displacement impacts until compensation to affected persons is made.",a90610c7,P162022,Aide Memoire,2017-10-12T00:00:00.000Z
